cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
58,0.12,0.59,43.1867,58,20901.9,-0.333534,41.2532,11.9225,122.515,0.382398,68.81,77.3179,1.10162,-3.67102,-8.68212,-2.10902,-0.508517,-195.65,9374.6,100.886,12896,16867.7,2.33358,-2.43907,-6.21822,-0.877068,0.723436,0.0400045,9530.44,115.053,13051.9,0.500068,0.979311,0.0159789,19058.3,-0.00163092,0.909045,12.1916,10.535,122.878,82.5386,1.1675,12.1136,11.4577,121.84,130.435,1.03787,-47.8969 
59,0.12,0.59,43.3067,59,24225.9,-0.32635,47.4751,11.8598,122.578,-0.16131,-227.743,410.788,1.19688,0.303772,-1.84855,-3.35435,-2.00659,-188.589,11268.8,109.272,14283.5,19524.9,2.38438,1.49127,0.526439,-2.16686,-0.819093,0.628255,11419,122.928,14433.7,0.520094,0.981509,0.0154463,21955.6,-0.00169137,1.12171,12.0403,10.4201,122.984,81.319,1.3199,12.1482,11.2035,121.931,129.008,1.05281,-47.6885 
60,0.12,0.59,43.1667,60,23472,0.0261344,46.5775,11.5263,122.653,-0.00928546,-6.8277,4.48192e-14,-3.78128,-2.26597,-3.51949,-0.529113,-1.33461,-133.711,11160.7,75.2092,13668.4,17478.9,-2.93934,-1.42403,-1.8356,0.312832,-0.492668,0.712235,11267.2,84.8916,13774.9,0.528408,0.986986,0.011225,21322.9,-0.00161002,1.1507,11.8681,10.1681,122.981,82.1157,1.31134,11.912,10.956,121.975,129.886,1.00655,-47.7699 
61,0.12,0.59,43.2167,61,18003.3,-0.332972,36.8077,-11.6502,122.849,-0.221717,612.878,36.8776,-1.45533,-2.292,-5.22072,-2.70066,-0.250229,-287.155,8314.09,82.7068,11338.6,18383,0.352806,-0.483857,-1.60444,-0.892524,1.55791,-0.499326,8542.82,103.5,11567.3,0.502904,0.979238,0.0162152,16987,-0.00188068,0.827143,12.0423,10.3953,123.261,81.6919,1.0542,11.9163,11.3992,122.2,129.549,1.06057,-47.8571 
62,0.12,0.59,43.1167,62,23309.8,-0.080549,45.9112,11.7689,122.572,-0.0365843,-169.559,22.8592,-1.91372,-1.1739,-4.82741,-0.926228,0.120504,-162.247,10621.9,83.8797,14089.6,17791.3,-0.892091,-0.152271,-2.78415,0.0953991,1.14213,-0.0745536,10751.2,95.6284,14218.8,0.508789,0.984673,0.0122374,21130.9,-0.00161459,1.06216,12.0371,10.311,123.038,81.9666,1.32247,11.9756,11.1287,121.864,129.806,1.17375,-47.8397 
63,0.12,0.59,43.0167,63,22877.2,-0.044178,44.6051,11.8977,122.75,-0.0303964,-15.8737,500,-4.20199,-4.2223,-6.09031,0.111356,0.696142,-161.527,10282.9,103.166,14068.4,17291.7,-3.1849,-3.20521,-4.05612,1.12845,1.71324,0.466618,10411.5,114.863,14197,0.501148,0.981059,0.0146849,20775.4,-0.00177062,1.0002,12.2131,10.5113,123.212,81.9283,1.25939,12.1754,11.5135,122.06,129.903,1.15185,-47.9747 
64,0.12,0.59,43.2367,64,21666.1,-0.0439891,42.7544,-11.7194,122.614,0.152198,-23.7782,499.257,-3.1676,-2.22276,0.60425,-1.85272,-0.222429,-187.716,10182.5,87.8635,12964.3,16428.8,-1.9856,-1.04077,2.96824,-0.670721,0.959567,-11.8652,10332,101.456,13113.8,0.519064,0.983106,0.0140514,19905.1,-0.00173445,1.0234,11.9449,10.3578,123.075,81.9476,1.18378,12.1709,11.3121,122.007,129.968,1.06874,-48.0207 
65,0.12,0.59,43.4067,65,22392,-0.0239957,43.9033,11.7569,122.724,0.021087,-0.271494,4.32112,-3.87101,-2.99954,-4.25473,-3.80823,-1.5582,-245.864,10277.7,105.888,13491.3,16803.1,-2.32287,-1.4514,-1.15845,-2.26009,-0.010057,0.839168,10473.6,123.691,13687.1,0.511775,0.979751,0.0163746,20465.2,-0.00160256,1.0256,11.9791,10.374,123.107,82.7895,1.24584,12.0899,11.2342,122.138,130.837,0.968981,-48.0476 
66,0.12,0.59,43.3567,66,24966.9,-0.330257,48.7692,11.8752,122.695,-0.0113745,-34.9719,499.432,-1.74477,0.52241,-2.27486,-4.70296,-1.3267,-132.586,11844.8,97.8519,14444.9,18865.9,-0.909915,1.35727,-0.605147,-3.86811,-0.491844,0.866051,11950.4,107.453,14550.5,0.529428,0.984509,0.013421,22572.3,-0.00162858,1.15874,12.1728,10.4331,123.067,81.3125,1.32007,12.1349,11.3254,122.027,129.059,1.03965,-47.7469 
67,0.12,0.59,43.0667,67,20910.9,-0.191684,42.0599,11.6774,122.838,0.319411,80.4411,499.943,-3.74849,-0.0185204,-3.01481,0.468969,2.30447,-335.704,9968.61,86.9922,12717.5,16825,-1.63465,2.09532,1.21286,2.58281,4.41831,0.860183,10236,111.301,12984.9,0.519199,0.981327,0.0155443,19715,-0.00200784,1.003,12.0045,10.3032,123.274,82.2615,1.19358,12.0323,11.1468,122.176,130.231,1.09791,-47.97 
68,0.12,0.59,43.2467,68,22079,-0.151804,43.873,-11.7308,122.829,0.142355,10.5564,499.993,-0.578625,1.57389,-0.15048,-1.16407,-2.56857,-272.832,10335.9,86.6324,13377.2,16803,1.13933,3.29184,3.28543,0.553882,-0.850618,0.557212,10553.2,106.389,13594.5,0.515364,0.982664,0.0142112,20477.2,-0.00185173,1.03331,11.9363,10.3947,123.328,81.6193,1.2211,12.1608,11.3189,122.105,129.513,1.22289,-47.8941 
69,0.12,0.59,43.2267,69,18403.3,-0.0268388,37.1348,-11.6733,122.722,0.0235604,-10.0544,500,-1.72132,0.916465,-7.54183,1.17655,-3.94752,-176.477,8300.94,66.3782,11736.6,14119.1,-0.610089,2.02769,-5.31938,2.28778,-2.8363,-0.195289,8441.51,79.1574,11877.2,0.493314,0.983855,0.0121281,17111.8,-0.00191444,0.819292,12.0254,10.5806,123.224,82.2702,1.07707,12.1196,11.3278,121.999,130.346,1.22525,-48.0757 
70,0.12,0.59,43.2567,70,21371.4,-0.329923,43.0289,11.7393,122.672,0.348348,10.2264,500,-0.732736,0.978156,1.13252,-0.636941,-3.65751,-242.945,9575.21,95.4501,13414,16559.6,0.797025,2.50792,4.19205,0.89282,-2.12775,0.330564,9768.73,113.042,13607.5,0.495819,0.980151,0.0150723,19702.2,-0.00191168,0.972164,11.9239,10.289,123.127,82.1601,1.24354,12.0519,11.2883,121.9,130.039,1.22746,-47.8792 
71,0.12,0.59,43.1767,71,21614.5,-0.343067,42.9927,-11.8416,122.701,0.316333,27.2539,500,-0.465955,-0.0504961,0.270668,1.88268,4.54852,-227.621,9658.15,104.094,13479.9,16853.6,0.967314,1.38277,3.13721,3.31595,5.98179,0.787812,9839.46,120.577,13661.2,0.496638,0.979005,0.0159987,19812.1,-0.00174127,0.97598,11.9823,10.2422,123.186,81.8922,1.2294,12.0871,11.3921,122.021,129.652,1.16561,-47.7596 
72,0.12,0.59,43.2067,72,18748.6,-0.0289859,37.333,11.7,122.632,0.0594239,-87.7889,500,2.09865,0.0944197,1.4076,-3.4187,-1.44425,-268.255,8158.71,71.3198,12074.5,14388.9,3.78778,1.78355,4.78587,-1.72957,0.244886,0.460596,8372.38,90.7448,12288.1,0.48276,0.981386,0.0134209,17342.7,-0.00179342,0.7852,12.0412,10.8214,123.107,82.0346,1.0969,12.2224,11.3638,121.905,130.086,1.2017,-48.0519 
73,0.12,0.59,43.1967,73,20133.1,-0.367806,39.8175,11.9588,122.684,1.28322,-353.131,93.8233,-5.38217,0.837822,-1.18687,1.88849,0.256093,-185.546,9082.93,78.1753,12439.4,30252.3,-4.21383,2.00615,1.1498,3.05683,1.42442,0.664133,9230.72,91.6111,12587.2,0.501142,0.982928,0.0132297,18419.4,-0.00164644,0.887005,12.0727,10.5871,123.068,82.1371,1.1315,12.2277,11.291,121.961,130.181,1.10654,-48.0444 
74,0.12,0.59,43.1867,74,21543,-0.118076,42.6033,-11.7641,122.663,0.123311,5.66472,500,-4.46809,-3.12874,-0.909427,2.82095,-6.40581,-250.016,9656.82,97.203,13303.1,16338.1,-2.89381,-1.55446,2.23914,4.39524,-4.83152,1.84642,9855.96,115.307,13502.3,0.499982,0.979937,0.0154876,19712.6,-0.00172719,0.950244,12.0529,10.5418,123.174,81.9401,1.2141,12.107,11.3784,121.972,129.783,1.20234,-47.8428 
75,0.12,0.59,43.3067,75,23026,-0.0324759,45.3672,11.6948,122.485,-0.0490963,-11.6492,0.0866315,-2.69988,-2.55572,-3.05351,-5.19449,-1.52424,-176.233,10960.5,70.2618,13513.8,17290.1,-1.59019,-1.44603,-0.834127,-4.0848,-0.414543,0.900339,11100.8,83.0233,13654.2,0.526896,0.987081,0.0110767,21068.4,-0.00174356,1.11705,12.0061,10.2167,122.867,82.0296,1.26842,12.0365,11.0937,121.775,129.977,1.09202,-47.9478 
77,0.12,0.59,43.2167,77,18396.5,-0.0257872,36.4983,11.7734,122.714,0.0230258,-13.7513,500,0.264052,-2.06419,-7.22963,1.82338,3.1584,-216.919,8258.14,86.9422,11577.2,13998.8,1.62993,-0.698307,-4.49786,3.18926,4.52428,2.08453,8430.92,102.65,11750,0.495691,0.979138,0.0158381,17008.4,-0.001673,0.783706,12.1289,10.8703,123.177,82.0226,1.05002,12.1346,11.4075,122.038,130.043,1.13891,-48.0203 
78,0.12,0.59,43.1167,78,22848.3,-0.322076,44.9248,11.8603,122.488,0.0371216,-367.435,400.565,1.63285,0.891992,0.294145,-0.200624,0.81591,-204.114,10179.1,96.9206,13936.9,17789.1,2.9181,2.17724,2.86465,1.08463,2.10116,0.742984,10341.6,111.701,14099.5,0.501188,0.981449,0.0143839,20634.2,-0.00153147,1.02103,11.9765,10.3574,122.921,82.1048,1.28212,12.1077,11.2484,121.77,129.835,1.15183,-47.7306 
79,0.12,0.59,43.0167,79,21837.7,-0.0821385,43.2441,-11.704,122.386,0.0241234,15.9201,500,2.20736,-2.34297,-0.0692395,0.618478,-0.059023,-223.865,9596.76,93.764,13713.6,16488.7,3.61698,-0.933354,2.75,2.0281,1.3506,0.687937,9775.08,109.975,13891.9,0.490811,0.980692,0.0143733,19916.2,-0.00167422,0.985056,11.8638,10.1792,122.791,81.7105,1.27895,12.1178,11.0922,121.82,129.629,0.970996,-47.9189 
80,0.12,0.59,43.2367,80,21307.5,0.0732624,42.3525,11.6302,122.785,-0.160656,19.1402,499.999,-7.64013,-5.0887,-2.70692,-1.1561,-3.0722,-224.842,9619.59,97.1452,13262.2,16134.8,-6.22436,-3.67293,0.124617,0.259665,-1.65643,1.01116,9798.69,113.426,13441.3,0.499656,0.980145,0.0153069,19610.9,-0.00176094,0.965988,11.9033,10.3545,123.143,82.1856,1.22061,12.11,11.2649,122.183,130.049,0.960255,-47.8631 
81,0.12,0.59,43.4067,81,21904.3,-0.19571,43.5437,-11.7248,122.7,0.282081,12.8544,500,-3.21882,-4.96564,-1.67936,-3.96862,-0.59167,-248.518,10061.3,94.0758,13283.3,16737.9,-1.65397,-3.40078,1.45034,-2.40376,0.973183,1.28805,10259.2,112.072,13481.2,0.510396,0.981242,0.0150827,20100.5,-0.00168091,1.01751,11.8361,10.3659,123.252,82.4386,1.22741,12.0851,11.254,122.042,130.435,1.20954,-47.9965 
82,0.12,0.59,43.3567,82,22807.7,-0.370041,45.9242,11.6994,122.327,-0.401187,635.162,436.408,-0.967616,0.575639,-0.395394,-1.14346,-1.22687,-190.883,10583.1,83.7483,13759.7,25785.7,0.234325,1.77758,2.00849,0.0584785,-0.024924,0.50456,10735.1,97.5706,13911.7,0.513871,0.984343,0.0127549,20890.7,-0.00175249,1.0845,11.8766,10.2087,122.817,82.3725,1.29898,11.8975,11.1521,121.714,130.256,1.10302,-47.8834 
83,0.12,0.59,43.0667,83,21802.6,-0.256002,43.725,-11.71,122.451,0.122991,25.4008,6.38995e-12,-0.660099,-2.63385,0.355198,-0.504625,-2.12883,-273.956,9356.45,87.6967,14064.2,16769.6,1.06493,-0.908818,3.80525,1.2204,-0.403803,0.203582,9574.66,107.534,14282.4,0.478714,0.980724,0.0136798,20000.8,-0.00180975,0.955855,11.7419,10.3478,122.924,82.3268,1.32518,12.0849,11.0011,121.815,130.446,1.10886,-48.1196 
84,0.12,0.59,43.2467,84,21492.7,-0.34919,42.7684,11.8418,122.595,0.303976,-47.0805,3.07476,-2.91428,1.01988,3.78969,0.618659,1.51889,-186.574,9547.33,71.526,13398.9,16952.6,-1.73947,2.19468,6.13931,1.79347,2.6937,0.445995,9695.94,85.0363,13547.5,0.495054,0.984884,0.0114305,19585.6,-0.00172759,0.958971,12.0226,10.3331,123.074,82.846,1.23825,12.0735,11.2539,121.974,130.837,1.10031,-47.9907 
85,0.12,0.59,43.2267,85,18644.5,-0.0703265,37.346,11.669,122.696,0.0367575,-35.3149,500,-3.59185,0.349354,0.796285,-0.395807,0.197371,-185.107,8229.34,81.469,11784.8,14228.7,-2.42627,1.51493,3.12743,0.769764,1.36294,0.28085,8376.78,94.873,11932.3,0.490233,0.980565,0.0144351,17087.4,-0.00165023,0.81555,12.128,10.4156,123.228,82.2065,1.09323,11.9864,11.3234,122.073,130.141,1.15494,-47.9342 
86,0.12,0.59,43.2567,86,22257.5,-0.359108,44.4926,-11.7815,122.741,0.265353,13.3328,421.66,-0.539545,-0.165829,-4.8488,-1.89872,1.50699,-211.289,9838.94,93.5641,13947,17179.3,0.790882,1.1646,-2.18794,-0.568288,2.83742,2.07427,10007.2,108.864,14115.3,0.492691,0.981318,0.0140082,20311.4,-0.00175515,0.982436,11.8959,10.4261,123.247,82.3164,1.30427,12.034,11.1678,122.082,130.266,1.16495,-47.9492 
87,0.12,0.59,43.1767,87,22579,-0.0608789,44.0887,11.9576,122.755,0.0410094,-72.4777,499.739,-0.643154,-3.3027,-5.09776,-1.79817,-1.09205,-169.682,10238.4,106.211,13933.6,17258.6,0.425286,-2.23426,-2.96088,-0.729725,-0.0236095,0.463918,10373.6,118.498,14068.8,0.502504,0.980401,0.0152785,20643.8,-0.00188708,0.990597,12.169,10.567,123.192,82.2207,1.24406,12.284,11.4858,122.122,130.202,1.06967,-47.9816 
88,0.12,0.59,43.2067,88,17106.6,-0.35675,35.2035,11.7045,122.562,0.366631,112.204,468.839,-1.06285,-4.42635,-8.17408,-2.17867,-5.24252,-200.759,7372.62,52.5861,11377.9,14752.3,0.201271,-3.16222,-5.64583,-0.914544,-3.97839,0.581782,7532.53,67.1235,11537.9,0.472106,0.984645,0.0106031,15955.2,-0.00185105,0.749137,12.0418,10.2285,123.078,83.5229,1.06047,12.0132,11.2303,121.96,131.894,1.11837,-48.3712 
89,0.12,0.59,43.1967,89,19210.2,-0.360782,39.09,11.7213,122.729,-0.401093,91.1164,387.164,2.99892,-3.79613,1.37588,-1.81716,-2.23278,-237.573,8366.72,86.2806,12436,16105.2,4.49486,-2.3002,4.36774,-0.321229,-0.736849,0.206488,8555.95,103.484,12625.2,0.481419,0.979273,0.0148744,17772.4,-0.00179378,0.846653,11.8964,10.3141,123.167,82.3484,1.15125,12.0168,11.3081,122.067,130.313,1.10012,-47.9645 
90,0.12,0.59,43.1867,90,22079.5,-0.0484125,43.5875,-11.785,122.468,0.00981085,10.2215,3.98135e-12,1.81816,-2.06896,-2.92237,-5.60404,-2.84417,-196.016,9702.15,100.594,13848.9,16725.3,3.05242,-0.834697,-0.453849,-4.36978,-1.6099,0.892346,9858.29,114.788,14005,0.490902,0.98003,0.0148737,20082,-0.00174612,0.958733,12.317,10.2826,122.955,82.4061,1.29537,11.9794,11.1744,121.761,130.401,1.19405,-47.9948 
91,0.12,0.59,43.3067,91,23917.3,0.0597044,46.802,11.6929,122.509,-0.0568631,-72.6728,0.000625847,-0.445803,-2.14237,1.11134,-3.71785,-3.86163,-253.351,11064.6,105.991,14120.1,17949.4,1.14948,-0.54709,4.30191,-2.12256,-2.26635,-7.34698,11266.4,124.337,14321.9,0.518678,0.981053,0.0157407,21721.4,-0.00157174,1.10535,11.9829,10.3709,122.851,82.2475,1.29444,12.0436,11.3898,121.875,130.137,0.975666,-47.8893 
92,0.12,0.59,43.1667,92,23192.8,-0.134851,45.5068,11.8073,122.418,0.0508916,15.0151,1.03641e-07,-4.15318,-1.23475,-4.33557,1.29591,-0.778734,-226.846,10610,87.0745,13966.3,17516.2,-2.72478,0.193639,-1.47879,2.72431,0.649657,-1.32525,10790.6,103.501,14146.9,0.510971,0.983492,0.0132979,21117.9,-0.00164338,1.05552,12.0989,10.348,122.812,82.194,1.28662,12.0706,11.2616,121.823,129.989,0.98847,-47.7947 
93,0.12,0.59,43.2167,93,17234.4,-0.216973,35.1552,11.5999,122.568,0.142473,58.4152,500,-3.87796,-2.16083,3.48305,-2.69482,0.153571,-301.167,7073.13,79.5904,11682.5,13546,-1.98159,-0.264458,7.27579,-0.798453,2.04994,-0.158338,7313.02,101.399,11922.4,0.456596,0.97631,0.0154252,16016.4,-0.00171784,0.706299,12.0557,10.3681,123.059,82.2727,1.07946,12.0153,11.3165,121.994,130.304,1.06547,-48.0309 
94,0.12,0.59,43.1167,94,21851.8,0.0223718,44.0711,-11.5462,122.698,-0.0755018,7.35352,0.0480751,-2.07181,-1.33007,-5.98175,-0.990946,-2.88576,-200.414,9750.15,86.6854,13800.6,16582.9,-0.809858,-0.068122,-3.45784,0.271007,-1.62381,0.392148,9909.79,101.198,13960.3,0.493005,0.982443,0.0131774,20100.8,-0.0018967,1.00318,11.8523,10.1753,123.114,82.7942,1.31922,12.0913,10.8547,122.032,131.139,1.08158,-48.3453 
95,0.12,0.59,43.0167,95,22876.1,-0.120561,45.2015,11.8136,122.659,-0.0649651,106.841,500,-3.8623,-5.54806,-6.80187,-1.98615,-0.32097,-318.399,10262.1,83.7866,14127.2,17609.2,-1.85742,-3.54318,-2.79212,0.0187297,1.68391,0.569787,10515.8,106.843,14380.9,0.500422,0.98253,0.0135012,21013.8,-0.00184517,1.02574,11.9943,10.3961,123.145,82.7082,1.30399,12.1821,11.2092,121.988,130.627,1.15634,-47.9185 
