cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
220,0.95,43.35,220,37468.8,-0.0511857,70.1796,12.1131,116.198,-0.00108085,3.43864,500,2.34232,-1.32021,-1.77305,-1.67702,-3.7324,45.252,20893.6,180.767,17064.4,27673.4,2.05738,-1.60515,-2.34293,-1.96196,-4.01734,0.702295,20830.2,177.24,17000.9,0.515838,0.985328,0.0188428,40381.2,-0.000946926,1.65458,12.4723,12.4407,116.521,88.7494,1.33742,11.8483,13.6057,115.254,139.83,1.26662,-51.0806 
221,0.95,43.1,221,37933.5,-0.275062,71.6139,11.9418,116.504,-0.233815,262.644,89.475,-0.50055,-1.1805,0.751983,-4.69488,-2.63854,67.9893,20639.8,160.887,17644.5,29838.7,-0.92866,-1.60861,-0.104238,-5.12299,-3.06665,0.990376,20544.4,155.589,17549.2,0.504455,0.98692,0.0160695,40725.9,-0.000658161,1.68913,12.2758,12.2289,116.899,87.9931,1.44057,11.5958,13.1965,115.753,138.883,1.14609,-50.8894 
222,0.95,43.225,222,30900,-0.0707985,58.0036,12.0366,116.735,0.0110488,-36.0139,2.40834e-12,0.79212,0.135568,0.031376,-1.94712,-2.06957,91.8526,17356,170.467,14005.7,22740.6,0.213749,-0.442804,-1.12537,-2.52549,-2.64794,0.827605,17227.2,163.309,13876.9,0.519116,0.983681,0.0212187,33185.6,-0.000811583,1.3648,12.3125,12.6327,117.047,86.8361,1.0846,11.9724,13.6824,115.878,137.732,1.16919,-50.8959 
223,0.95,43.15,223,35904.1,-0.0379651,69.7952,11.598,116.594,0.0641649,15.311,500,3.26493,-0.0863609,-3.30407,-2.29168,-1.95029,97.8143,19392,154.609,17016.4,26383.5,2.64902,-0.702272,-4.53589,-2.90759,-2.56621,0.437439,19254.8,146.987,16879.2,0.497979,0.986817,0.0157881,38665.9,-0.000867631,1.66158,11.94,11.9632,116.942,87.1173,1.38974,11.4431,13.5013,115.809,138.073,1.13268,-50.956 
224,0.95,43.15,224,37808.2,-0.123279,71.6943,11.9303,116.391,0.0773369,-47.5288,1.25392e-11,-0.206046,-1.26897,1.98504,3.52788,0.165476,186.324,21449.9,183.115,16681.7,27963.7,-1.37928,-2.4422,-0.361428,2.35465,-1.00776,0.872558,21188.5,168.596,16420.4,0.528762,0.986267,0.0185627,40072,-0.00062665,1.72392,12.1902,12.4925,116.661,87.7579,1.33515,11.709,13.4018,115.528,138.755,1.133,-50.9972 
225,0.95,43.15,225,37695,-0.154431,71.8203,11.941,116.315,0.121441,-131.838,500,3.84042,-3.34506,-6.53581,-2.76917,-0.505841,43.8498,21763.1,186.757,16498.1,28439.1,3.56431,-3.62117,-7.08803,-3.04528,-0.781952,0.353996,21701.6,183.34,16436.6,0.534474,0.985431,0.0201338,40603.7,-0.00108123,1.7661,12.2683,12.3384,116.474,88.1215,1.3232,11.7422,13.4919,115.517,138.954,0.956769,-50.8328 
226,0.95,43.15,226,37163.5,-0.291833,70.5391,11.9094,116.407,-0.57281,-248.871,6.4167,2.17838,0.0999698,-1.58647,3.00352,-2.66527,103.074,20818.8,189.531,16715.7,31987.9,1.52935,-0.549062,-2.88454,2.35449,-3.31431,-0.00714715,20674.2,181.499,16571.1,0.520355,0.984869,0.0197771,39731,-0.00080978,1.70289,12.1335,12.3366,116.703,86.9212,1.3224,11.7193,13.6657,115.656,137.703,1.04768,-50.7821 
227,0.95,43.15,227,38440.9,-0.333256,72.5026,12.038,116.726,-2.05043,1046.3,34.8408,0.769347,0.558,-0.0384123,0.250885,-3.73763,22.8414,21151.4,211.991,17700.1,98250.6,0.625521,0.414173,-0.326065,0.107058,-3.88146,0.89347,21119.4,210.211,17668.1,0.509666,0.98288,0.0214469,41437.7,-0.000869446,1.6853,12.3129,12.5145,117.062,87.2017,1.35968,11.799,13.9302,115.926,138.12,1.13601,-50.9183 
228,0.95,43.15,228,38836.1,-0.20053,73.4855,11.9251,116.674,0.430001,-390.158,0.477512,-3.89484,0.285492,3.16089,-1.29659,1.21749,17.1614,21400.9,196.809,17799.5,33988.7,-4.00291,0.177431,2.94477,-1.40465,1.10942,3.50421,21376.8,195.472,17775.4,0.51118,0.98425,0.019855,41818.5,-0.000820851,1.72717,12.2924,12.3558,116.985,87.09,1.41554,11.7013,13.5843,115.908,138.014,1.07647,-50.9245 
229,0.95,43.15,229,38401.9,-0.0291429,72.4131,11.9759,116.341,-0.106456,15.9768,4.0331e-12,2.88365,-1.58607,5.51028,-4.86011,-4.17341,91.2318,21124.4,210.742,17701,28286,2.30918,-2.16053,4.36136,-5.43457,-4.74787,1.76887,20996.4,203.633,17573.1,0.509554,0.983311,0.0208998,41205.5,-0.000837141,1.69712,12.3077,12.4007,116.542,86.7035,1.34856,11.8005,14.0268,115.637,137.69,0.904758,-50.9863 
230,0.95,43.15,230,37756.1,-0.321658,71.2515,12.0601,116.261,0.14708,-6.89808,0.456288,0.0902812,2.33848,-0.0215314,-4.14046,-1.3245,72.8927,21505.6,190.454,16675.4,28006,-0.368704,1.8795,-0.939503,-4.59945,-1.78348,0.838341,21403.4,184.774,16573.2,0.528968,0.985117,0.0201243,40462.5,-0.000931422,1.71432,12.3175,12.4888,116.606,87.3954,1.31322,11.7562,13.7266,115.379,138.282,1.22656,-50.8867 
231,0.95,43.15,231,38108.1,-0.0606822,71.9169,11.9579,116.561,0.00576239,-11.2989,500,-0.0225148,-0.756307,3.57973,0.129222,-1.9819,72.9723,21559,207.2,16851.4,27997.1,-0.482002,-1.21579,2.66075,-0.330265,-2.44139,2.47109,21456.7,201.514,16749,0.526957,0.98383,0.0216825,40718.1,-0.000629553,1.75703,12.2162,12.2832,116.753,87.0173,1.34586,11.8244,13.3283,115.687,137.658,1.06615,-50.641 
232,0.95,43.15,232,37187.2,-0.138672,71.0113,11.7888,116.437,-0.0667809,72.5833,500,4.72576,-0.862374,2.73998,3.79318,0.553024,-2.03287,20956.1,181.229,16646.1,27409.4,4.73856,-0.849573,2.76558,3.80598,0.565825,0.749185,20958.9,181.388,16649,0.522599,0.985081,0.0196746,40105.2,-0.000853259,1.75711,12.0382,12.1446,116.687,86.72,1.3403,11.6771,13.4619,115.742,137.418,0.944825,-50.6976 
233,0.95,43.15,233,37677.4,-0.0250058,71.1638,11.9639,116.379,-0.0416954,28.8998,1.82231e-11,3.13013,0.395545,1.23582,-2.20878,-1.64885,128.989,21586.3,203.46,16457.4,27755,2.31792,-0.416661,-0.388595,-3.02099,-2.46105,0.902102,21405.4,193.409,16276.5,0.53349,0.984434,0.0214203,40123.4,-0.000895937,1.74235,12.3304,12.3398,116.65,87.2144,1.31104,11.7261,13.5995,115.511,137.987,1.13896,-50.7728 
234,0.95,43.15,234,37159.5,-0.0511554,70.8084,11.8285,116.826,-0.0795829,117.432,500,-2.44692,1.28904,0.750117,0.896698,-2.16263,88.6201,20873.5,184.054,16752.8,27569.5,-3.00494,0.731026,-0.365918,0.338681,-2.72065,0.927134,20749.2,177.149,16628.5,0.520396,0.985279,0.0192468,39872,-0.000968302,1.70903,12.2514,12.2409,117.131,86.7257,1.33663,11.6296,13.6727,116.035,137.379,1.09575,-50.6528 
235,0.95,43.15,235,38893,-0.184701,71.136,12.3474,116.357,-0.00482621,547.266,1.50286,0.991895,3.03192,2.38556,-0.491508,0.644076,141.659,22264.9,243.765,16866.3,28679.1,0.0999038,2.13993,0.601581,-1.3835,-0.247915,0.502825,22066.3,232.726,16667.6,0.535148,0.981878,0.025076,41234,-0.000671159,1.66507,12.6876,12.8835,116.659,86.1936,1.2378,12.0515,14.3309,115.511,136.959,1.14799,-50.7658 
236,0.95,43.15,236,38084.5,-0.0332303,71.7648,11.9131,116.28,-0.00704657,-7.59308,7.47662e-12,3.79885,2.35055,3.8348,-2.65715,-1.0511,56.5001,20072.9,225.779,18300.3,27833,3.44309,1.99479,3.12327,-3.01292,-1.40686,0.245835,19993.7,221.376,18221.1,0.488271,0.980992,0.0218906,40947.9,-0.000633791,1.62747,12.2395,12.2963,116.582,87.2797,1.4483,11.716,13.5895,115.489,137.947,1.09302,-50.6673 
237,0.95,43.15,237,37774.7,-0.308177,71.1471,12.0237,116.437,0.1525,46.7861,0.589881,2.19433,-0.262504,2.00067,-2.68762,-0.728493,110.439,21292.6,191.791,16761.4,28080.1,1.49893,-0.95791,0.609861,-3.38303,-1.4239,1.16681,21137.7,183.185,16606.5,0.525354,0.985061,0.0199155,40235.1,-0.000705944,1.71123,12.2641,12.4306,116.764,87.6116,1.33727,11.7436,13.4902,115.569,138.419,1.19527,-50.8073 
238,0.95,43.15,238,37706,-0.368668,72.4585,11.8804,116.42,0.114066,-355.129,0.297682,2.31561,-1.28866,3.94214,-1.68567,-2.54921,31.7119,21642.2,212.103,16549.7,29341.8,2.11593,-1.48834,3.54278,-1.88535,-2.74889,8.63727,21597.7,209.632,16505.2,0.532242,0.983298,0.0228616,40578.7,-0.000840619,1.77271,12.0407,12.3946,116.604,86.5342,1.31951,11.6647,13.5918,115.679,137.123,0.924771,-50.5884 
239,0.95,43.15,239,37627.2,-0.0765965,71.2542,11.9127,116.632,0.0793036,-138.624,500,2.54644,0.947463,1.32348,0.592879,0.527225,28.3493,20840.1,200.777,17275.6,27990.2,2.36793,0.768955,0.966463,0.414371,0.348717,0.801402,20800.4,198.568,17235.8,0.512052,0.983568,0.0207812,40621.6,-0.000829687,1.68793,12.1024,12.4659,116.908,87.4245,1.34215,11.7923,13.7732,115.921,138.353,0.986752,-50.9287 
