cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,0.01,0.75,43.2893,0,27468.6,-0.0429027,55.3407,11.3138,117.874,-0.153159,177.312,2.99099e-07,-2.07857,3.11486,3.63475,-5.66818,-3.59609,-51.4039,13215.4,998.335,11644.9,21266.1,-1.75489,3.43853,4.28211,-5.3445,-3.27241,2.61518,13234.2,1010.25,11663.7,0.49664,0.882154,0.137599,26647.4,-0.000909067,1.40146,11.6789,11.1836,118.234,88.179,1.20174,11.1076,12.4511,117.126,138.778,1.10776,-50.5988 
1,0.01,0.75,43.1993,1,17147.7,-0.0488258,35.9138,11.0968,117.743,0.0220723,10.375,0.00186388,-0.810744,-0.104537,0.0413828,-4.53068,-1.20447,-132.538,7268.17,678.185,8630.95,12980.9,0.0238146,0.730022,1.7105,-3.69613,-0.369909,2.06793,7316.67,708.907,8679.46,0.422977,0.855025,0.13078,17298.1,-0.00109016,0.787514,11.4337,11.2861,118.05,88.1572,0.869201,11.2746,12.6183,117.095,139.168,0.955373,-51.0109 
2,0.01,0.75,43.2393,2,21507.6,-0.255002,44.0518,11.2616,118.051,0.296689,-7.2161,493.259,-1.47902,-0.260598,-1.01077,-0.396372,2.37502,-92.2028,10129.1,819.299,9320.95,16219.2,-0.898446,0.319978,0.150383,0.184204,2.95559,0.944543,10162.9,840.671,9354.7,0.485779,0.873546,0.142031,20920.8,-0.000839603,1.07675,11.5401,11.3468,118.363,87.9678,0.968348,11.0376,12.5595,117.377,138.771,0.986456,-50.8031 
3,0.01,0.75,43.2093,3,19848.5,-0.0202546,40.93,11.1732,118.295,-0.0112438,5.84635,9.1707e-13,1.40045,1.12782,-2.05496,-1.70767,0.145709,-69.012,9195.04,720.527,8934.22,14889.4,1.835,1.56237,-1.18586,-1.27312,0.580259,1.78086,9220.3,736.524,8959.48,0.472262,0.877354,0.131517,19523.7,-0.000893244,0.987669,11.5157,11.2004,118.599,87.3694,0.931034,11.0673,12.4471,117.652,138.203,0.947131,-50.8333 
4,0.01,0.75,43.3393,4,17464.4,-0.0364536,37.6478,10.7515,117.983,-0.00389052,-6.94748,500,-0.676311,0.30098,1.56804,-3.2122,-1.06051,-136.37,8252.32,499.139,8245.53,13177.5,0.182372,1.15966,3.28541,-2.35351,-0.201831,-0.585547,8302.23,530.749,8295.44,0.46532,0.899382,0.105433,17842,-0.000974785,0.940518,11.0749,10.7575,118.431,88.1821,0.895129,10.7571,11.9959,117.277,138.804,1.15368,-50.6215 
5,0.01,0.75,43.1893,5,13139.1,-0.279366,28.7605,11.0249,118.053,0.0776775,242.033,463.339,-3.08825,-0.159428,-3.36299,-3.42668,-2.99911,-130.618,6055.5,445.508,6508.37,10934.1,-2.26578,0.663037,-1.71806,-2.60422,-2.17665,0.787938,6103.3,475.785,6556.17,0.447361,0.879955,0.117919,13642.9,-0.00116337,0.663376,11.4207,11.0977,118.276,87.2384,0.669662,10.9814,12.6593,117.552,138.466,0.72483,-51.2278 
6,0.01,0.75,43.2193,6,22548.1,-0.0159194,46.1142,11.2156,117.833,-0.00748797,15.8729,1.33614e-11,1.43259,1.15192,4.65046,-2.27898,-1.40265,-37.6567,10207.3,803.042,10402.1,16840.4,1.6697,1.38903,5.12469,-2.04187,-1.16554,-0.0298788,10221.1,811.771,10415.8,0.460423,0.877973,0.125543,22199.3,-0.000944575,1.10511,11.463,11.1178,118.308,88.4555,1.07787,11.1716,12.3408,117.11,139.287,1.19797,-50.831 
7,0.01,0.75,43.0393,7,23262.2,-0.020313,47.5039,11.2794,117.987,-0.0100625,-29.1832,500,-2.08496,-0.155979,-3.91315,-2.93625,0.084261,-26.5051,10708.3,833.294,10558.4,17452.2,-1.91806,0.0109168,-3.57936,-2.76936,0.251157,0.552843,10718,839.437,10568.1,0.468624,0.879461,0.127644,22871.3,-0.000989687,1.16925,11.4488,10.9895,118.359,87.571,1.08277,11.2767,12.4249,117.239,138.319,1.12036,-50.7482 
8,0.01,0.75,43.0893,8,21446.4,-0.171181,44.6076,11.0198,117.948,0.120468,-137.767,0.322178,0.193837,1.80541,5.88704,-2.77116,-1.50166,-139.852,10116.9,774.754,9333.26,16542.5,1.07445,2.68602,7.64826,-1.89055,-0.621047,0.140368,10168.1,807.171,9384.44,0.485113,0.878025,0.136772,20960.2,-0.000761378,1.09554,11.3421,11.2426,118.238,87.9189,0.982093,10.9174,12.4699,117.299,138.792,0.93936,-50.8733 
9,0.01,0.75,43.2293,9,22256.8,-0.275024,46.2175,11.1352,117.978,-1.08864,-303.362,76.7445,-1.04985,3.37893,1.55577,-2.08012,-2.28177,-47.4712,10714.8,755.948,9717.51,27504,-0.750942,3.67785,2.1536,-1.78121,-1.98286,-0.635928,10732.2,766.952,9734.89,0.489444,0.888841,0.126735,21927.3,-0.000885706,1.17647,11.314,11.0599,118.348,88.1345,1.01918,10.9751,12.3232,117.241,138.942,1.10668,-50.8073 
